StartDate,EndDate,Q54_Q54_1,Q54_Q54_2,Q54_Q54_3,Q54_Q54_4,Q54_Q54_5,Q54_Q54_6,Q54_Q54_7,Q54_Q54_8,Q54_Q54_9,Q54_Q54_10,Q54_Q54_11,Q54_Q54_12,Q54_Q54_13,Q54_Q54_14,Q54_Q54_15,Q54_Q54_16,Q54_Q54_17,Q54_Q54_18,Q2_Q2_1,Q2_Q2_2,Q2_Q2_3,Q2_Q2_4,Q2_Q2_5,Q2_Q2_6,Q2_Q2_7,Q2_Q2_8,Q2_Q2_9,Q2_Q2_10,Q2_Q2_11,Q2_Q2_12,Q2_Q2_13,Q2_Q2_14,Q2_Q2_15,Q2_Q2_16,Q2_Q2_17,Q2_Q2_18,Q2_Q2_19,Q2_Q2_20,Q2_Q2_21,Q2_Q2_22,Q2_Q2_23,Q2_Q2_24,Q2_Q2_25,Q2_Q2_26,Q2_Q2_27,Q2_Q2_28,Q3_Q3_1,Q3_Q3_2,Q3_Q3_3,Q3_Q3_4,Q3_Q3_5,Q3_Q3_6,Q3_Q3_7,Q3_Q3_8,Q5,Q6,Q7,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q9,Q10,Q11,Q12,Q13,Q14,Q15,adolescent_behavior,adult_behavior,adolescent_brain,adult_brain,adolescent_brainimage,adult_brainimage,Q25,Q55_Q55_1,Q55_Q55_2,Q55_Q55_3,Q55_Q55_4,Q55_Q55_5,Q55_Q55_6,Q55_Q55_7,Q55_Q55_8,Q55_Q55_9,Q55_Q55_10,Q55_Q55_11,Q55_Q55_12,Q55_Q55_13,Q55_Q55_14,Q55_Q55_15,Q55_Q55_16,Q55_Q55_17,Q55_Q55_18,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q52,Q48,Q49,Q36,Q37,Q39,Q40
2016/12/15 23:46,2016/12/15 23:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/15 22:49,2016/12/16 6:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/16 7:46,2016/12/16 7:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/16 8:19,2016/12/16 8:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/16 8:30,2016/12/16 8:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/16 9:02,2016/12/16 9:29,3,4,3,2,3,4,4,4,3,1,1,1,1,1,1,1,1,1,4,2,2,2,2,1,1,1,1,2,1,5,1,4,2,5,4,2,1,4,1,4,4,4,1,4,2,3,4,3,2,4,3,3,5,3,7,3,8,3,4,5,4,3,5,3,4,5,3,5,5,5,1,34,5,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/16 11:11,2016/12/16 11:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/16 11:26,2016/12/16 11:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/16 11:30,2016/12/16 11:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/16 23:45,2016/12/16 23:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/17 9:35,2016/12/17 9:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/17 10:16,2016/12/17 10:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/17 10:01,2016/12/17 10:19,3,3,3,3,3,1,1,2,4,5,3,4,4,2,2,1,4,2,2,4,3,2,1,5,1,5,2,4,4,4,1,4,4,5,4,2,2,4,4,5,4,4,4,4,2,3,1,1,1,1,1,4,0,1,5,6,7,4,5,5,5,5,4,2,5,5,5,5,5,5,1,37,4,1,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/24 1:23,2016/12/24 11:48,3,4,4,4,4,1,1,2,3,1,1,1,1,1,1,1,1,1,2,4,1,2,1,2,3,5,1,2,3,2,1,5,4,5,4,2,3,5,3,2,5,4,1,4,2,3,1,4,0,1,4,4,5,3,5,7,5,4,5,6,6,5,6,6,6,6,5,6,6,6,2,18,5,2,4,3,2,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,2,2,3,4,2,6,4,6,7,7,6,4,6,7,4,2,4,5,4,4,6,2
2016/12/17 12:30,2016/12/17 12:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/18 21:08,2016/12/18 21:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/18 21:16,2016/12/18 21:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/26 16:50,2016/12/26 16:56,4,1,4,4,3,3,4,4,4,3,3,2,2,2,1,1,1,1,3,5,3,3,2,4,4,2,4,3,3,3,4,5,4,4,5,4,3,5,3,5,5,4,3,2,4,3,2,2,3,3,4,4,4,4,6,6,5,5,4,6,6,6,5,6,3,5,5,2,5,4,1,26,6,3,3,3,2,,1,,,,,1,1,3,2,2,2,3,4,3,3,3,1,1,1,1,1,1,1,1,5,5,3,4,4,3,4,4,3,4,4,1,2,4,4,2,4,3
2016/12/26 16:52,2016/12/26 17:01,3,3,3,2,3,4,3,4,5,2,1,3,1,1,1,2,1,1,3,4,2,4,2,1,5,4,3,2,1,1,1,2,3,5,5,3,4,4,4,3,4,3,4,2,3,3,4,2,2,1,1,0,4,1,4,4,6,5,4,5,5,5,5,5,5,5,5,5,5,4,1,23,7,4,5,3,3,,,,,,1,1,2,1,1,1,1,1,1,1,1,2,4,2,3,2,1,4,2,4,4,3,3,4,4,6,5,4,5,7,6,2,4,5,4,4,6,6
2016/12/26 16:50,2016/12/26 17:05,2,3,3,3,2,2,2,4,2,1,1,1,3,1,2,1,1,1,2,3,3,4,2,2,4,4,2,2,2,4,2,4,4,4,2,4,3,4,2,2,4,2,2,4,4,3,3,1,1,1,1,3,3,3,4,3,5,2,4,3,4,1,4,4,3,3,4,3,2,4,2,23,6,3,3,2,2,,1,,,,,1,3,3,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,5,6,5,3,5,6,6,2,,,,,,,,,,
2016/12/26 16:51,2016/12/26 17:09,3,3,3,3,2,2,3,3,2,2,3,4,3,2,3,3,1,2,3,5,4,2,2,4,3,2,3,1,3,5,1,1,4,5,2,3,2,4,3,4,2,1,3,5,2,3,2,2,2,2,2,2,2,2,2,1,4,3,4,4,4,4,4,4,4,4,4,3,4,4,1,24,6,5,5,4,4,,,,1,,,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,6,4,4,4,3,4,2,4,4,1,1,4,4
2016/12/26 16:52,2016/12/26 17:11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,3,2,1,3,3,3,3,3,4,1,3,3,2,4,2,2,4,3,2,4,3,2,2,3,3,3,3,1,1,1,2,3,3,7,6,7,4,4,3,4,4,3,4,3,4,3,4,3,4,2,31,6,5,6,5,5,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,6,4,6,7,7,5,4,5,6,4,2,2,4,2,1,7,1
2016/12/26 16:58,2016/12/26 17:12,3,3,3,3,3,4,3,3,4,1,1,1,1,1,1,1,1,2,2,3,2,2,1,3,3,2,1,1,3,4,1,1,3,3,3,5,1,3,3,4,4,3,2,4,3,3,3,3,4,4,3,4,5,5,6,4,7,4,5,5,5,3,5,3,5,5,6,5,2,3,2,22,7,5,5,4,4,,1,,,,,1,1,1,1,1,1,1,1,2,1,1,3,2,1,2,1,3,1,3,2,6,3,6,6,5,6,4,3,6,7,3,3,2,2,2,5,5
2016/12/26 16:54,2016/12/26 17:12,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,5,3,5,2,3,4,5,2,4,4,4,2,4,4,5,3,5,4,4,5,5,5,4,2,4,4,3,3,3,3,3,4,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,5,5,5,2,22,6,5,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,5,4,5,6,5,6,4,6,6,6,2,4,4,3,3,3,4
2016/12/26 17:03,2016/12/26 17:16,3,2,4,4,4,1,3,4,4,4,3,1,3,1,2,3,4,3,1,5,3,2,1,2,5,4,2,4,4,2,4,4,3,3,4,2,1,4,3,5,5,5,2,4,2,3,2,3,0,1,2,3,5,5,3,2,6,4,4,6,4,5,4,3,3,3,4,5,3,3,2,24,6,2,2,2,2,,,,1,,,1,1,2,1,1,1,1,1,3,1,1,3,2,3,3,1,1,2,2,3,5,5,5,7,7,7,4,3,7,4,2,5,5,3,3,6,2
2016/12/26 17:16,2016/12/26 17:21,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,4,4,4,3,4,4,4,4,2,4,2,4,3,4,5,5,4,5,4,3,4,5,2,2,3,4,3,2,3,2,2,0,2,3,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,26,6,3,3,2,2,,1,,,,,0,2,2,2,3,3,2,2,2,3,3,2,3,2,3,2,3,2,3,3,5,5,5,4,3,5,3,,,,,,,,,,
2016/12/26 17:19,2016/12/26 17:31,3,4,3,4,3,4,3,2,3,2,2,2,2,1,1,1,1,2,2,4,4,4,2,2,4,3,2,2,2,4,3,4,2,4,2,4,3,4,4,4,4,4,2,4,4,3,3,3,3,3,3,4,4,3,5,7,4,3,4,4,4,3,4,3,4,4,3,3,3,4,1,23,5,4,4,4,1,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,2,2,3,2,7,4,5,6,6,7,4,5,6,4,2,3,5,3,3,6,5
2016/12/26 17:16,2016/12/26 17:32,3,1,4,3,2,1,3,1,1,1,2,1,2,1,1,2,1,2,1,4,3,2,1,3,5,4,1,4,3,3,1,4,4,4,4,5,2,3,4,5,4,4,1,3,4,3,4,1,5,1,4,2,5,5,6,6,6,3,5,6,2,5,4,3,5,5,5,4,4,3,1,21,5,5,5,4,4,1,,,,,,1,1,1,1,1,1,1,1,2,1,1,4,2,3,3,1,2,1,3,5,4,3,1,5,5,5,4,4,3,6,3,3,3,2,2,5,2
2016/12/26 17:18,2016/12/26 17:35,3,3,3,1,1,2,2,3,3,1,1,1,1,1,1,1,1,1,2,2,2,3,2,1,2,2,2,2,2,2,1,4,2,4,4,4,2,4,2,4,4,4,2,4,2,3,3,4,3,2,2,3,3,3,6,6,5,4,4,4,4,2,4,4,4,4,2,2,2,3,1,22,5,4,5,1,4,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,7,4,7,7,4,4,4,7,4,4,1,4,5,1,2,4,1
2016/12/19 20:45,2016/12/19 20:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:45,2016/12/19 20:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:45,2016/12/19 20:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:46,2016/12/19 20:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:45,2016/12/19 20:48,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,2,2,3,4,3,1,2,4,2,2,4,2,3,1,3,3,2,4,4,2,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:45,2016/12/19 20:52,3,4,4,4,4,3,3,2,4,3,1,1,2,1,2,1,1,1,1,4,1,2,1,5,1,2,1,1,1,2,1,4,4,2,1,4,1,4,5,2,5,4,2,5,1,3,4,4,5,5,4,4,5,5,6,5,6,1,6,5,6,6,5,5,5,4,6,5,2,5,2,19,5,5,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:47,2016/12/19 20:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:46,2016/12/19 20:53,2,3,3,3,4,5,1,3,2,4,4,2,3,1,1,1,1,1,3,4,4,2,4,2,3,5,1,1,2,5,1,3,5,5,4,4,4,5,2,4,5,4,3,5,5,3,5,3,1,0,4,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:53,2016/12/19 20:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:46,2016/12/19 20:53,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,2,1,3,3,3,3,4,3,5,1,2,5,3,4,4,2,5,2,3,4,4,2,2,3,3,2,4,3,3,3,3,4,4,7,5,8,4,5,4,4,4,4,3,4,4,5,4,4,4,2,18,5,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:46,2016/12/19 20:54,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,3,2,2,2,3,2,2,3,3,3,2,4,3,5,3,4,4,5,2,2,1,3,2,3,3,3,4,3,3,4,2,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:45,2016/12/19 20:56,2,2,2,2,2,1,1,1,3,4,3,3,3,3,1,3,3,4,2,4,4,2,2,4,5,5,1,4,2,4,1,4,2,5,2,4,3,3,4,4,4,4,2,4,3,3,2,3,3,5,3,4,5,3,5,4,6,3,5,4,4,5,5,3,3,3,6,5,5,5,2,18,5,4,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:46,2016/12/19 20:57,3,3,3,3,3,2,2,3,3,2,2,2,2,1,1,1,1,2,3,2,2,2,2,2,3,4,4,2,3,4,1,3,2,4,4,3,2,2,2,2,4,4,2,3,2,3,2,3,2,1,1,4,4,3,5,5,6,4,5,4,4,5,5,5,6,5,6,5,5,5,2,18,5,5,4,5,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 20:45,2016/12/19 20:58,4,4,4,5,4,3,3,4,5,5,4,3,5,3,4,4,4,2,2,4,2,4,2,3,5,4,3,2,3,3,2,2,4,2,4,3,2,3,2,3,4,3,4,4,4,3,3,3,3,3,1,4,4,3,5,3,7,4,5,5,5,4,5,5,5,5,5,6,5,5,2,21,5,3,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 22:45,2016/12/19 22:46,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,2,4,2,2,2,4,3,2,4,2,1,2,2,3,1,4,3,1,3,5,2,1,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/19 23:47,2016/12/19 23:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/27 13:16,2016/12/27 13:24,3,3,4,2,3,3,3,3,3,1,1,1,2,1,1,1,1,1,4,5,2,3,3,3,4,4,3,4,3,4,3,4,2,5,4,2,4,4,3,5,4,4,4,4,4,3,3,4,2,3,2,3,3,2,6,5,8,5,4,5,4,5,5,4,5,3,5,5,5,4,1,19,5,6,6,5,5,,1,,,,,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,1,3,2,3,4,3,5,4,4,5,3,6,,,,,,,,,,
2016/12/27 13:14,2016/12/27 13:29,3,2,3,2,2,2,2,3,1,1,1,1,2,1,1,1,1,1,3,2,3,2,2,4,4,2,3,2,2,4,2,4,4,2,2,3,4,4,1,4,5,4,2,4,4,3,3,3,3,3,1,4,4,3,8,7,9,3,5,5,4,4,4,4,5,4,5,6,4,4,1,19,5,5,5,4,4,,1,,,,,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,4,5,3,6,5,6,6,4,4,6,5,2,4,5,2,2,4,2
2016/12/27 13:20,2016/12/27 13:31,3,3,4,2,2,2,2,2,3,1,1,2,2,1,1,1,1,1,2,5,2,2,2,2,5,5,2,4,5,5,2,5,5,5,4,3,4,4,2,4,5,4,2,5,3,3,2,4,2,1,2,4,5,2,5,3,7,5,5,4,3,5,5,4,4,4,6,5,4,4,2,19,5,5,4,5,3,1,,,,,,0,2,2,1,1,1,1,1,1,1,1,4,3,2,3,1,2,1,4,3,5,5,6,7,5,6,4,6,6,7,2,4,4,3,3,4,5
2016/12/27 13:11,2016/12/27 13:33,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,4,4,3,2,4,4,2,1,3,4,4,1,4,4,4,3,3,4,4,4,4,4,3,2,4,4,3,3,1,0,0,3,1,5,4,7,7,7,3,5,4,3,4,4,4,4,4,4,4,2,3,1,24,6,6,5,4,4,,1,,,,,1,3,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,6,3,6,6,6,5,4,2,6,7,3,2,3,4,3,6,1
2016/12/27 13:21,2016/12/27 13:34,2,4,4,4,4,3,4,3,4,4,4,2,4,2,4,3,3,4,2,4,3,2,3,2,5,4,3,1,4,4,3,4,5,4,3,5,4,4,2,4,3,4,2,4,3,3,3,1,1,0,1,2,3,1,7,6,7,4,4,5,4,3,3,4,2,2,4,3,5,5,1,24,6,5,5,4,4,,,,1,,,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,5,6,4,3,4,4,5,6,2,3,3,2,1,5,1
2016/12/27 13:15,2016/12/27 13:36,4,4,3,3,2,1,2,2,4,1,1,1,2,1,1,1,1,1,3,2,4,4,2,5,2,2,3,4,5,4,2,4,1,4,2,4,4,4,4,5,4,4,4,2,2,3,4,4,1,0,3,2,3,1,7,7,8,4,4,5,3,3,4,4,4,3,2,3,2,2,1,21,5,5,4,1,4,,,,,1,,0,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,4,5,6,6,3,6,4,3,7,3,2,6,4,4,7,2,1
2016/12/27 13:29,2016/12/27 13:41,3,2,3,2,2,2,2,2,2,4,3,1,1,1,3,2,1,1,1,3,4,2,2,1,3,4,2,2,4,2,2,1,4,5,2,3,3,4,3,2,5,3,2,3,3,3,3,3,2,2,4,3,4,4,4,2,4,3,4,4,3,2,1,3,4,3,3,2,2,4,1,24,7,4,2,1,1,,1,,,,,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,6,4,6,6,6,7,4,6,6,6,3,2,2,3,2,5,5
2016/12/27 13:13,2016/12/27 13:43,3,3,4,4,3,4,3,3,4,3,2,2,3,2,2,1,3,2,2,3,4,4,2,1,4,4,2,3,4,5,1,3,4,4,3,3,4,4,2,4,4,4,2,4,3,3,1,3,3,3,3,2,4,3,6,3,7,4,5,4,4,3,5,5,4,5,5,5,4,4,1,25,6,3,3,2,2,,1,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,2,3,2,6,3,6,6,6,6,4,6,6,6,1,2,5,1,1,5,2
2016/12/27 13:34,2016/12/27 13:56,2,2,3,1,2,1,2,3,3,1,1,1,1,1,1,1,1,1,3,4,2,3,2,3,3,4,3,3,3,2,2,4,2,4,4,4,2,4,4,4,4,4,2,4,4,3,3,1,1,1,1,1,4,5,2,2,4,5,5,5,5,5,5,4,5,5,5,5,5,5,1,25,6,2,3,1,1,,,,1,,,1,4,4,1,1,1,1,1,1,1,1,3,1,4,3,1,2,1,5,1,7,4,7,7,6,6,4,7,6,5,1,1,2,2,2,4,1
2016/12/27 13:50,2016/12/27 14:01,3,2,2,2,2,2,2,3,3,3,2,2,2,2,1,1,2,1,3,3,4,3,2,3,4,4,2,3,4,4,2,4,4,4,3,4,4,4,4,5,5,5,3,4,5,3,4,4,2,2,3,4,4,3,4,2,5,3,4,4,4,3,5,4,4,4,5,4,3,3,1,24,5,3,3,1,1,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,2,4,5,4,6,5,6,5,6,,,,,,,,,,
2016/12/27 13:49,2016/12/27 14:01,2,2,2,1,2,1,1,2,3,3,2,2,3,1,1,2,2,1,2,2,4,4,2,1,3,4,2,2,4,3,2,4,3,4,2,5,5,3,3,4,4,4,3,4,2,3,0,1,3,3,3,3,4,3,4,2,4,3,4,3,3,3,3,4,4,4,4,4,3,4,1,20,5,5,5,3,3,,,,,,1,1,3,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,2,2,6,3,5,6,4,4,4,3,4,6,3,1,6,4,3,4,2
2016/12/27 14:00,2016/12/27 14:04,3,3,2,2,2,3,2,2,3,1,1,1,4,1,1,1,1,1,1,4,2,5,1,2,4,4,1,4,4,4,1,4,4,5,1,4,2,2,5,2,5,4,1,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/27 13:57,2016/12/27 14:11,3,4,3,2,3,3,2,3,1,1,1,1,2,1,1,1,1,1,1,4,4,4,2,2,4,4,2,4,3,4,2,2,4,4,2,4,4,4,3,4,4,4,2,4,4,3,3,3,3,3,3,3,5,3,7,5,7,4,4,5,4,4,4,4,4,4,5,4,4,4,1,21,5,5,6,4,4,,,,1,,,1,2,2,1,1,1,1,1,1,1,1,4,3,4,4,1,4,3,4,5,6,5,7,6,5,6,4,6,5,5,3,6,6,4,3,3,1
2016/12/27 14:12,2016/12/27 14:26,5,3,4,1,1,1,1,3,3,5,4,3,5,5,5,4,5,3,1,4,3,4,1,1,5,3,2,4,1,3,1,4,4,3,3,3,4,4,1,4,3,4,2,4,5,3,0,0,3,1,1,2,5,5,4,3,7,1,4,6,1,5,2,6,5,2,6,5,4,6,1,21,4,4,4,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,5,5,1,5,5,1,3,6,3,6,6,4,4,7,5,7,2,7,3,4,4,4,6
2016/12/27 14:17,2016/12/27 14:32,3,4,3,3,3,3,3,2,3,2,1,1,1,1,1,3,1,1,4,4,1,1,1,2,5,4,4,1,5,4,1,4,2,4,4,5,5,4,1,4,5,3,2,4,2,3,4,4,1,2,2,3,4,3,5,3,8,4,4,4,2,2,4,3,4,3,5,5,3,2,1,25,6,2,3,1,1,1,,,,,,0,3,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,3,5,5,5,5,6,5,,,,,,,,,,
2016/12/27 14:21,2016/12/27 14:32,3,4,4,4,3,3,4,4,4,2,2,1,3,2,2,1,1,1,2,4,4,2,2,4,2,4,2,4,4,3,1,2,2,5,2,3,3,5,5,5,5,4,3,3,3,3,1,2,1,3,2,2,4,4,7,7,7,4,4,4,5,3,4,5,5,4,3,5,3,5,1,19,5,5,5,5,4,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,2,5,4,4,5,6,6,5,4,6,6,5,2,5,4,2,2,5,5
2016/12/27 14:25,2016/12/27 14:37,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,3,2,1,2,1,1,5,2,2,2,2,2,2,4,5,2,1,4,4,2,2,4,4,2,2,4,5,3,3,4,4,4,4,4,5,5,6,7,3,4,4,5,5,6,5,4,5,5,5,3,4,3,1,19,5,4,4,2,4,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,1,4,1,4,2,6,3,3,6,5,5,4,1,7,7,3,5,5,4,4,5,2
