subjID,trialNum,uniqueID,trialType,numInSequence,numCorrect,ITI,Total Trial Duration,Volume,Correct Sequence,Response Sequence,Accuracy
108,13,14,random,7,7,1.5,18.6324117,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']",1
108,14,15,random,7,7,1.5,19.5983584,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",1
108,15,13,random,7,7,1.5,18.7560074,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle']",1
108,16,10,random,6,6,1.5,15.5213859,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",1
108,17,2,random,5,5,1.5,15.1673313,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",1
108,18,3,random,5,5,1.5,13.7419422,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle']",1
109,1,8,sound,6,3,1.5,22.4377908,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Circle']",0.5
109,2,1,sound,5,5,1.5,16.562899,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",1
109,3,5,sound,5,4,1.5,19.6244049,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']",0.8
109,4,14,sound,7,5,1.5,24.7778175,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Diamond', 'Diamond', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",0.714285714
109,5,7,sound,6,3,1.5,21.7625139,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']",0.5
109,6,9,sound,6,6,1.5,17.4973324,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond']",1
109,7,10,sound,6,6,1.5,18.758995,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']",1
109,8,4,sound,5,5,1.5,15.7080634,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']",1
109,9,6,sound,5,5,1.5,19.6421051,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond']",1
109,10,12,sound,6,5,1.5,23.5117659,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Circle']",0.833333333
109,11,17,sound,7,6,1.5,19.5568044,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']",0.857142857
109,12,2,sound,5,5,1.5,15.8983683,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",1
109,13,15,sound,7,3,1.5,26.224442,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Diamond']",0.428571429
109,14,16,sound,7,7,1.5,23.1651875,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond']",1
109,15,11,sound,6,6,1.5,19.0585805,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
109,16,18,sound,7,7,1.5,22.7440106,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']",1
109,17,13,sound,7,3,1.5,27.7492165,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",0.428571429
109,18,3,sound,5,5,1.5,14.78594,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']",1
109,1,18,random,7,6,1.5,19.0539902,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",0.857142857
109,2,17,random,7,6,1.5,19.1395346,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Pentagon']",0.857142857
109,3,1,random,5,5,1.5,16.6084184,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",1
109,4,16,random,7,6,1.5,21.2319135,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']",0.857142857
109,5,2,random,5,5,1.5,15.7896796,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']",1
109,6,8,random,6,6,1.5,19.5784953,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
109,7,14,random,7,7,1.5,20.4640347,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
109,8,5,random,5,5,1.5,15.9655884,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",1
109,9,13,random,7,7,1.5,20.1799288,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']",1
109,10,3,random,5,5,1.5,16.3371182,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",1
109,11,11,random,6,6,1.5,20.3271482,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Circle']",1
109,12,12,random,6,6,1.5,19.7165289,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Pentagon']",1
109,13,9,random,6,6,1.5,17.7462647,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']",1
109,14,4,random,5,5,1.5,14.9360277,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']",1
109,15,15,random,7,7,1.5,24.4142033,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Diamond']",1
109,16,6,random,5,5,1.5,22.0672558,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
109,17,10,random,6,6,1.5,17.6405746,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']",1
109,18,7,random,6,6,1.5,19.8703788,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']",1
109,1,10,space,6,6,1.5,17.3624335,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle']",1
109,2,8,space,6,6,1.5,17.2404268,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond']",1
109,3,16,space,7,7,1.5,20.6618616,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond', 'Circle']",1
109,4,7,space,6,3,1.5,23.4438122,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle']",0.5
109,5,15,space,7,5,1.5,21.9529532,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Circle']",0.714285714
109,6,18,space,7,7,1.5,24.5422985,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Circle', 'Circle']",1
109,7,14,space,7,7,1.5,21.9713776,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Circle', 'Circle']",1
109,8,6,space,5,4,1.5,20.4086162,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Circle', 'Diamond', 'Diamond', 'Pentagon']",0.8
109,9,11,space,6,6,1.5,20.4301993,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']",1
109,10,13,space,7,7,1.5,21.4437187,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
109,11,9,space,6,6,1.5,19.1282967,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
109,12,4,space,5,5,1.5,17.886406,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']",1
109,13,17,space,7,7,1.5,19.7173459,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']",1
109,14,2,space,5,5,1.5,17.3861882,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle']",1
109,15,3,space,5,5,1.5,15.3601615,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']",1
109,16,1,space,5,5,1.5,16.3101186,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",1
109,17,12,space,6,6,1.5,17.3803133,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Circle']",1
109,18,5,space,5,5,1.5,15.2978579,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
110,1,8,random,6,6,1.5,21.8861623,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']",1
110,2,2,random,5,3,1.5,20.0118221,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",0.6
110,3,10,random,6,3,1.5,27.1137317,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",0.5
110,4,18,random,7,1,1.5,19.0535196,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']",0.142857143
110,5,17,random,7,4,1.5,26.7876254,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Circle', 'Circle']",0.571428571
110,6,11,random,6,6,1.5,29.8445592,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']",1
110,7,15,random,7,7,1.5,20.9364182,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Diamond', 'Pentagon']",1
110,8,3,random,5,5,1.5,16.4218763,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']",1
110,9,4,random,5,2,1.5,18.818649,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']",0.4
110,10,12,random,6,3,1.5,20.7061175,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Diamond']",0.5
110,11,7,random,6,2,1.5,17.1589021,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']",0.333333333
110,12,5,random,5,5,1.5,18.5008732,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",1
110,13,6,random,5,5,1.5,16.7072573,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",1
110,14,16,random,7,3,1.5,18.7031128,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Circle']","['Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle']",0.428571429
110,15,13,random,7,4,1.5,18.6060138,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Circle']",0.571428571
110,16,14,random,7,3,1.5,24.315877,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Diamond']",0.428571429
110,17,1,random,5,3,1.5,15.6007788,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']",0.6
110,18,9,random,6,4,1.5,20.0628645,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",0.666666667
110,1,5,space,5,1,1.5,14.4840111,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",0.2
110,2,16,space,7,0,1.5,18.3622493,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']",0
110,3,10,space,6,5,1.5,16.4161122,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",0.833333333
110,4,13,space,7,4,1.5,20.6379414,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",0.571428571
110,5,11,space,6,3,1.5,21.4194784,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle']",0.5
110,6,14,space,7,7,1.5,19.8088334,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
110,7,7,space,6,6,1.5,19.1263562,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon']",1
110,8,4,space,5,4,1.5,20.0200593,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",0.8
110,9,8,space,6,5,1.5,17.985837,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",0.833333333
110,10,9,space,6,6,1.5,15.9833807,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']",1
110,11,6,space,5,5,1.5,13.8209759,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",1
110,12,12,space,6,6,1.5,18.0516206,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle']",1
110,13,3,space,5,5,1.5,16.6908548,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",1
110,14,17,space,7,7,1.5,20.2554087,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']",1
110,15,1,space,5,3,1.5,18.021313,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",0.6
110,16,15,space,7,7,1.5,22.3227214,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Circle']",1
110,17,2,space,5,5,1.5,14.1839227,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle']",1
110,18,18,space,7,7,1.5,23.9742902,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']",1
110,1,3,sound,5,4,1.5,16.2740522,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",0.8
110,2,14,sound,7,1,1.5,20.3049647,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Pentagon']",0.142857143
110,3,9,sound,6,2,1.5,21.9106601,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']",0.333333333
110,4,1,sound,5,3,1.5,14.6033526,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",0.6
110,5,5,sound,5,1,1.5,16.6895714,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",0.2
110,6,17,sound,7,4,1.5,22.8801378,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Diamond', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Circle', 'Diamond']",0.571428571
110,7,10,sound,6,6,1.5,16.4211457,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",1
110,8,4,sound,5,5,1.5,17.2272613,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",1
110,9,6,sound,5,5,1.5,16.0018156,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']",1
110,10,7,sound,6,6,1.5,17.6712856,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
110,11,13,sound,7,6,1.5,22.3805707,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Circle']",0.857142857
110,12,18,sound,7,5,1.5,23.7944837,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']",0.714285714
110,13,12,sound,6,5,1.5,18.2074838,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']",0.833333333
110,14,16,sound,7,0,1.5,24.3331888,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon']",0
110,15,8,sound,6,6,1.5,16.3624098,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Circle']",1
110,16,11,sound,6,6,1.5,21.4881019,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Pentagon']",1
110,17,15,sound,7,7,1.5,18.2056501,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
110,18,2,sound,5,5,1.5,13.2514812,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
111,1,17,random,7,7,1.5,24.5147062,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",1
111,2,15,random,7,7,1.5,26.319394,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",1
111,3,5,random,5,5,1.5,16.1237583,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
111,4,14,random,7,7,1.5,20.32173,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']",1
111,5,2,random,5,1,1.5,18.3832153,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle']",0.2
111,6,8,random,6,5,1.5,17.7730228,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']",0.833333333
111,7,11,random,6,2,1.5,19.2823744,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']",0.333333333
