ID,Block,Trial,BlockType,Condition_Director,CorrectAnswer,IncorrectAnswer,Position,ACC,Stimulus.RT,TrialType,Testlist,Item
46,13,3,1,1,D,?,3,1,2279,0,12,35
46,13,4,1,1,F,?,3,1,2767,1,12,36
46,14,2,2,1,D,E,1,0,2775,2,13,37
46,14,3,2,1,F,?,1,1,2087,0,13,38
46,14,4,2,1,J,?,1,1,2199,0,13,39
46,15,2,2,1,A,?,2,1,2191,0,14,40
46,15,3,2,1,K,F,2,0,2535,2,14,41
46,15,4,2,1,H,?,2,1,2175,0,14,42
46,16,2,1,1,C,?,3,1,2175,0,15,43
46,16,3,1,1,F,?,3,1,2183,0,15,44
46,16,4,1,1,K,?,3,1,2399,1,15,45
46,17,2,1,1,L,?,2,1,3103,0,16,46
46,17,3,1,1,I,?,2,1,2719,1,16,47
46,17,4,1,1,G,?,2,1,2287,0,16,48
46,1,2,2,2,O,?,2,0,2599,0,1,49
46,1,3,2,2,I,B,2,1,2335,2,1,50
46,1,4,2,2,P,?,2,1,2831,0,1,51
46,2,2,1,2,M,?,1,1,3039,1,2,52
46,2,3,1,2,E,?,1,1,2599,0,2,53
46,2,4,1,2,N,?,1,1,2479,0,2,54
46,3,2,1,2,A,?,2,1,3199,0,3,55
46,3,3,1,2,K,?,2,1,2415,1,3,56
46,3,4,1,2,D,?,2,1,3151,0,3,57
46,4,2,2,2,L,?,3,1,2383,0,4,58
46,4,3,2,2,N,?,3,1,2623,0,4,59
46,4,4,2,2,B,H,3,1,2688,2,4,60
46,5,2,2,2,P,?,2,1,2944,0,5,61
46,5,3,2,2,E,D,2,1,2416,2,5,62
46,5,4,2,2,K,?,2,1,2688,0,5,63
46,6,2,1,2,L,?,1,1,2776,1,6,64
46,6,3,1,2,A,?,1,1,2792,0,6,65
46,6,4,1,2,K,?,1,1,2840,0,6,66
46,7,2,2,2,A,?,3,1,2552,0,7,67
46,7,3,2,2,O,?,3,1,3092,0,7,68
46,7,4,2,2,F,H,3,1,2620,2,7,69
46,8,2,1,2,L,?,1,1,3892,1,8,70
46,8,3,1,2,E,?,1,1,2652,0,8,71
46,8,4,1,2,G,?,1,1,2516,0,8,72
46,9,2,2,2,D,?,2,1,2540,0,9,73
46,9,3,2,2,K,N,2,1,2404,2,9,74
46,9,4,2,2,M,?,2,1,2668,0,9,75
46,10,2,1,2,K,?,2,1,2756,0,10,76
46,10,3,1,2,E,?,2,1,2804,1,10,77
46,10,4,1,2,C,?,2,1,2612,0,10,78
46,11,2,2,2,L,O,1,1,2715,2,11,79
46,11,3,2,2,G,?,1,1,2323,0,11,80
46,11,4,2,2,F,?,1,1,2283,0,11,81
46,12,2,1,2,P,?,2,1,2131,0,12,82
46,12,3,1,2,I,?,2,1,2988,1,12,83
46,12,4,1,2,D,?,2,1,2699,0,12,84
46,13,2,2,2,M,L,1,1,2979,2,13,85
46,13,3,2,2,N,?,1,1,2891,0,13,86
46,13,4,2,2,C,?,1,1,2563,0,13,87
46,14,2,1,2,N,?,3,1,2795,0,14,88
46,14,3,1,2,E,?,3,1,2795,0,14,89
46,14,4,1,2,B,?,3,1,2707,1,14,90
46,15,2,1,2,D,?,3,1,2611,0,15,91
46,15,3,1,2,A,?,3,1,2595,0,15,92
46,15,4,1,2,F,?,3,1,2523,1,15,93
46,16,2,2,2,L,N,1,1,3128,2,16,94
46,16,3,2,2,K,?,1,1,2464,0,16,95
46,16,4,2,2,C,?,1,1,2536,0,16,96
47,2,2,2,1,D,?,2,1,2805,0,1,1
47,2,3,2,1,M,P,2,0,2869,2,1,2
47,2,4,2,1,J,?,2,1,2845,0,1,3
47,3,2,1,1,D,?,1,1,3517,1,2,4
47,3,3,1,1,J,?,1,1,2741,0,2,5
47,3,4,1,1,O,?,1,1,2749,0,2,6
47,4,2,1,1,E,?,1,1,3125,1,3,7
47,4,3,1,1,M,?,1,1,2797,0,3,8
47,4,4,1,1,P,?,1,1,2794,0,3,9
47,5,2,2,1,C,?,3,1,3466,0,4,10
47,5,3,2,1,H,?,3,1,2842,0,4,11
47,5,4,2,1,K,N,3,1,3386,2,4,12
47,6,2,1,1,H,?,2,1,2690,0,5,13
47,6,3,1,1,K,?,2,1,4578,1,5,14
47,6,4,1,1,P,?,2,1,2802,0,5,15
47,7,2,2,1,N,?,3,1,2706,0,6,16
47,7,3,2,1,P,?,3,1,2730,0,6,17
47,7,4,2,1,F,B,3,1,2770,2,6,18
47,8,2,1,1,M,?,3,1,2953,0,7,19
47,8,3,1,1,A,?,3,1,2809,0,7,20
47,8,4,1,1,J,?,3,1,2913,1,7,21
47,9,2,2,1,M,?,2,1,2937,0,8,22
47,9,3,2,1,I,O,2,1,2945,2,8,23
47,9,4,2,1,G,?,2,1,2849,0,8,24
47,10,2,2,1,C,?,3,1,2841,0,9,25
47,10,3,2,1,P,?,3,1,2617,0,9,26
47,10,4,2,1,J,D,3,1,2845,2,9,27
47,11,2,1,1,J,?,2,1,2733,0,10,28
47,11,3,1,1,M,?,2,1,2645,1,10,29
47,11,4,1,1,H,?,2,1,2997,0,10,30
47,12,2,2,1,E,J,1,1,3317,2,11,31
47,12,3,2,1,L,?,1,1,2877,0,11,32
47,12,4,2,1,M,?,1,1,2789,0,11,33
47,13,2,1,1,L,?,3,1,2629,0,12,34
47,13,3,1,1,D,?,3,1,2709,0,12,35
47,13,4,1,1,F,?,3,1,3149,1,12,36
47,14,2,2,1,D,E,1,1,2629,2,13,37
47,14,3,2,1,F,?,1,1,2629,0,13,38
47,14,4,2,1,J,?,1,1,2893,0,13,39
47,15,2,2,1,A,?,2,1,2973,0,14,40
47,15,3,2,1,K,F,2,1,2981,2,14,41
47,15,4,2,1,H,?,2,1,2677,0,14,42
47,16,2,1,1,C,?,3,1,2893,0,15,43
47,16,3,1,1,F,?,3,1,3053,0,15,44
47,16,4,1,1,K,?,3,1,3093,1,15,45
47,17,2,1,1,L,?,2,1,3117,0,16,46
47,17,3,1,1,I,?,2,1,3418,1,16,47
47,17,4,1,1,G,?,2,1,3138,0,16,48
47,1,2,2,2,O,?,2,1,3090,0,1,49
47,1,3,2,2,I,B,2,1,2994,2,1,50
47,1,4,2,2,P,?,2,1,2922,0,1,51
47,2,2,1,2,M,?,1,1,2914,1,2,52
47,2,3,1,2,E,?,1,1,3098,0,2,53
47,2,4,1,2,N,?,1,1,3194,0,2,54
47,3,2,1,2,A,?,2,1,2994,0,3,55
47,3,3,1,2,K,?,2,1,3010,1,3,56
47,3,4,1,2,D,?,2,1,3242,0,3,57
47,4,2,2,2,L,?,3,1,3131,0,4,58
47,4,3,2,2,N,?,3,1,2819,0,4,59
47,4,4,2,2,B,H,3,1,3107,2,4,60
47,5,2,2,2,P,?,2,1,4091,0,5,61
47,5,3,2,2,E,D,2,1,3051,2,5,62
47,5,4,2,2,K,?,2,1,3179,0,5,63
47,6,2,1,2,L,?,1,1,3491,1,6,64
47,6,3,1,2,A,?,1,1,2803,0,6,65
47,6,4,1,2,K,?,1,1,2851,0,6,66
47,7,2,2,2,A,?,3,1,3107,0,7,67
47,7,3,2,2,O,?,3,1,2979,0,7,68
47,7,4,2,2,F,H,3,1,3091,2,7,69
47,8,2,1,2,L,?,1,1,3107,1,8,70
47,8,3,1,2,E,?,1,1,3147,0,8,71
47,8,4,1,2,G,?,1,1,2915,0,8,72
47,9,2,2,2,D,?,2,1,3019,0,9,73
47,9,3,2,2,K,N,2,1,2995,2,9,74
47,9,4,2,2,M,?,2,1,2947,0,9,75
47,10,2,1,2,K,?,2,1,3819,0,10,76
47,10,3,1,2,E,?,2,1,3475,1,10,77
47,10,4,1,2,C,?,2,1,3147,0,10,78
47,11,2,2,2,L,O,1,1,2995,2,11,79
47,11,3,2,2,G,?,1,1,3099,0,11,80
47,11,4,2,2,F,?,1,1,2867,0,11,81
47,12,2,1,2,P,?,2,1,3099,0,12,82
47,12,3,1,2,I,?,2,1,3418,1,12,83
47,12,4,1,2,D,?,2,1,3330,0,12,84
47,13,2,2,2,M,L,1,1,3242,2,13,85
47,13,3,2,2,N,?,1,1,2946,0,13,86
47,13,4,2,2,C,?,1,1,3018,0,13,87
47,14,2,1,2,N,?,3,1,3210,0,14,88
47,14,3,1,2,E,?,3,1,2986,0,14,89
47,14,4,1,2,B,?,3,1,3258,1,14,90
47,15,2,1,2,D,?,3,1,3226,0,15,91
47,15,3,1,2,A,?,3,1,3098,0,15,92
47,15,4,1,2,F,?,3,1,3362,1,15,93
47,16,2,2,2,L,N,1,1,3530,2,16,94
47,16,3,2,2,K,?,1,1,3186,0,16,95
47,16,4,2,2,C,?,1,1,3075,0,16,96
48,2,2,2,1,D,?,2,1,2260,0,1,1
48,2,3,2,1,M,P,2,0,3373,2,1,2
48,2,4,2,1,J,?,2,0,12,0,1,3
48,3,2,1,1,D,?,1,0,2572,1,2,4
48,3,3,1,1,J,?,1,1,2396,0,2,5
48,3,4,1,1,O,?,1,1,2324,0,2,6
48,4,2,1,1,E,?,1,1,4828,1,3,7
48,4,3,1,1,M,?,1,1,2340,0,3,8
48,4,4,1,1,P,?,1,1,2188,0,3,9
48,5,2,2,1,C,?,3,1,2596,0,4,10
48,5,3,2,1,H,?,3,1,2052,0,4,11
48,5,4,2,1,K,N,3,1,3516,2,4,12
48,6,2,1,1,H,?,2,1,2204,0,5,13
48,6,3,1,1,K,?,2,1,3828,1,5,14
48,6,4,1,1,P,?,2,1,2212,0,5,15
48,7,2,2,1,N,?,3,1,2644,0,6,16
48,7,3,2,1,P,?,3,1,2580,0,6,17
48,7,4,2,1,F,B,3,1,2612,2,6,18
48,8,2,1,1,M,?,3,1,5092,0,7,19
48,8,3,1,1,A,?,3,1,2164,0,7,20
48,8,4,1,1,J,?,3,1,2412,1,7,21
48,9,2,2,1,M,?,2,1,2428,0,8,22
48,9,3,2,1,I,O,2,1,2532,2,8,23
48,9,4,2,1,G,?,2,1,2044,0,8,24
48,10,2,2,1,C,?,3,1,2476,0,9,25
48,10,3,2,1,P,?,3,1,2276,0,9,26
48,10,4,2,1,J,D,3,1,2308,2,9,27
48,11,2,1,1,J,?,2,1,3156,0,10,28
48,11,3,1,1,M,?,2,1,2788,1,10,29
48,11,4,1,1,H,?,2,1,2292,0,10,30
48,12,2,2,1,E,J,1,1,3924,2,11,31
48,12,3,2,1,L,?,1,1,2428,0,11,32
48,12,4,2,1,M,?,1,1,1996,0,11,33
48,13,2,1,1,L,?,3,1,2108,0,12,34
48,13,3,1,1,D,?,3,1,1980,0,12,35
48,13,4,1,1,F,?,3,1,2484,1,12,36
48,14,2,2,1,D,E,1,1,4204,2,13,37
48,14,3,2,1,F,?,1,1,2468,0,13,38
48,14,4,2,1,J,?,1,1,2261,0,13,39
48,15,2,2,1,A,?,2,1,3108,0,14,40
48,15,3,2,1,K,F,2,1,2316,2,14,41
48,15,4,2,1,H,?,2,1,2284,0,14,42
48,16,2,1,1,C,?,3,1,2900,0,15,43
48,16,3,1,1,F,?,3,1,2564,0,15,44
48,16,4,1,1,K,?,3,1,2380,1,15,45
48,17,2,1,1,L,?,2,1,2596,0,16,46
48,17,3,1,1,I,?,2,1,2644,1,16,47
48,17,4,1,1,G,?,2,1,2236,0,16,48
48,1,2,2,2,O,?,2,1,2436,0,1,49
48,1,3,2,2,I,B,2,1,2289,2,1,50
48,1,4,2,2,P,?,2,1,2393,0,1,51
48,2,2,1,2,M,?,1,1,2921,1,2,52
48,2,3,1,2,E,?,1,1,2049,0,2,53
48,2,4,1,2,N,?,1,1,2145,0,2,54
48,3,2,1,2,A,?,2,1,3217,0,3,55
48,3,3,1,2,K,?,2,1,2209,1,3,56
48,3,4,1,2,D,?,2,1,2120,0,3,57
48,4,2,2,2,L,?,3,1,2288,0,4,58
48,4,3,2,2,N,?,3,1,3720,0,4,59
48,4,4,2,2,B,H,3,1,3945,2,4,60
48,5,2,2,2,P,?,2,1,2664,0,5,61
48,5,3,2,2,E,D,2,1,2768,2,5,62
48,5,4,2,2,K,?,2,1,2240,0,5,63
48,6,2,1,2,L,?,1,1,3112,1,6,64
48,6,3,1,2,A,?,1,1,2504,0,6,65
48,6,4,1,2,K,?,1,1,2712,0,6,66
48,7,2,2,2,A,?,3,1,2408,0,7,67
48,7,3,2,2,O,?,3,1,2384,0,7,68
48,7,4,2,2,F,H,3,1,2472,2,7,69
48,8,2,1,2,L,?,1,1,2872,1,8,70
48,8,3,1,2,E,?,1,1,2312,0,8,71
48,8,4,1,2,G,?,1,1,2288,0,8,72
48,9,2,2,2,D,?,2,1,2040,0,9,73
48,9,3,2,2,K,N,2,1,2504,2,9,74
48,9,4,2,2,M,?,2,1,2656,0,9,75
48,10,2,1,2,K,?,2,1,2032,0,10,76
48,10,3,1,2,E,?,2,1,2376,1,10,77
48,10,4,1,2,C,?,2,1,3296,0,10,78
48,11,2,2,2,L,O,1,1,2456,2,11,79
48,11,3,2,2,G,?,1,1,2328,0,11,80
48,11,4,2,2,F,?,1,1,2016,0,11,81
48,12,2,1,2,P,?,2,1,2592,0,12,82
48,12,3,1,2,I,?,2,1,2792,1,12,83
48,12,4,1,2,D,?,2,1,2160,0,12,84
48,13,2,2,2,M,L,1,1,3057,2,13,85
48,13,3,2,2,N,?,1,1,2553,0,13,86
48,13,4,2,2,C,?,1,1,2225,0,13,87
48,14,2,1,2,N,?,3,1,2473,0,14,88
48,14,3,1,2,E,?,3,1,2049,0,14,89
48,14,4,1,2,B,?,3,1,2409,1,14,90
48,15,2,1,2,D,?,3,1,1969,0,15,91
48,15,3,1,2,A,?,3,1,2057,0,15,92
48,15,4,1,2,F,?,3,1,2481,1,15,93
48,16,2,2,2,L,N,1,1,2080,2,16,94
48,16,3,2,2,K,?,1,1,2225,0,16,95
48,16,4,2,2,C,?,1,1,2264,0,16,96
49,2,2,2,1,D,?,2,1,2386,0,1,1
49,2,3,2,1,M,P,2,1,3394,2,1,2
49,2,4,2,1,J,?,2,1,2386,0,1,3
49,3,2,1,1,D,?,1,1,2690,1,2,4
49,3,3,1,1,J,?,1,1,2242,0,2,5
49,3,4,1,1,O,?,1,1,2490,0,2,6
49,4,2,1,1,E,?,1,1,2818,1,3,7
49,4,3,1,1,M,?,1,1,2642,0,3,8
49,4,4,1,1,P,?,1,1,2273,0,3,9
49,5,2,2,1,C,?,3,1,2362,0,4,10
49,5,3,2,1,H,?,3,1,2578,0,4,11
49,5,4,2,1,K,N,3,0,2313,2,4,12
49,6,2,1,1,H,?,2,1,2154,0,5,13
49,6,3,1,1,K,?,2,1,2537,1,5,14
49,6,4,1,1,P,?,2,1,2273,0,5,15
49,7,2,2,1,N,?,3,1,2081,0,6,16
49,7,3,2,1,P,?,3,0,2409,0,6,17
49,7,4,2,1,F,B,3,0,2185,2,6,18
49,8,2,1,1,M,?,3,0,0,0,7,19
49,8,3,1,1,A,?,3,1,2177,0,7,20
49,8,4,1,1,J,?,3,1,2297,1,7,21
49,9,2,2,1,M,?,2,1,2385,0,8,22
49,9,3,2,1,I,O,2,0,2105,2,8,23
49,9,4,2,1,G,?,2,1,2457,0,8,24
49,10,2,2,1,C,?,3,1,2521,0,9,25
49,10,3,2,1,P,?,3,1,2089,0,9,26
49,10,4,2,1,J,D,3,0,2505,2,9,27
49,11,2,1,1,J,?,2,1,2505,0,10,28
49,11,3,1,1,M,?,2,1,2442,1,10,29
49,11,4,1,1,H,?,2,1,2418,0,10,30
49,12,2,2,1,E,J,1,0,2210,2,11,31
49,12,3,2,1,L,?,1,1,2242,0,11,32
49,12,4,2,1,M,?,1,1,2090,0,11,33
49,13,2,1,1,L,?,3,1,2170,0,12,34
49,13,3,1,1,D,?,3,1,2274,0,12,35
49,13,4,1,1,F,?,3,1,2210,1,12,36
49,14,2,2,1,D,E,1,0,2306,2,13,37
49,14,3,2,1,F,?,1,1,2434,0,13,38
49,14,4,2,1,J,?,1,1,2202,0,13,39
49,15,2,2,1,A,?,2,1,2706,0,14,40
49,15,3,2,1,K,F,2,0,2482,2,14,41
49,15,4,2,1,H,?,2,1,2282,0,14,42
49,16,2,1,1,C,?,3,1,2186,0,15,43
49,16,3,1,1,F,?,3,1,2162,0,15,44
49,16,4,1,1,K,?,3,1,2362,1,15,45
49,17,2,1,1,L,?,2,1,2194,0,16,46
49,17,3,1,1,I,?,2,1,2642,1,16,47
49,17,4,1,1,G,?,2,1,2114,0,16,48
49,1,2,2,2,O,?,2,0,0,0,1,49
49,1,3,2,2,I,B,2,0,2545,2,1,50
49,1,4,2,2,P,?,2,1,2697,0,1,51
49,2,2,1,2,M,?,1,0,3817,1,2,52
49,2,3,1,2,E,?,1,1,4785,0,2,53
49,2,4,1,2,N,?,1,1,2961,0,2,54
49,3,2,1,2,A,?,2,1,3033,0,3,55
49,3,3,1,2,K,?,2,1,2913,1,3,56
49,3,4,1,2,D,?,2,1,3281,0,3,57
49,4,2,2,2,L,?,3,1,3793,0,4,58
49,4,3,2,2,N,?,3,1,2625,0,4,59
49,4,4,2,2,B,H,3,0,0,2,4,60
49,5,2,2,2,P,?,2,1,2417,0,5,61
49,5,3,2,2,E,D,2,0,0,2,5,62
49,5,4,2,2,K,?,2,1,2537,0,5,63
49,6,2,1,2,L,?,1,1,3433,1,6,64
49,6,3,1,2,A,?,1,1,2457,0,6,65
49,6,4,1,2,K,?,1,1,2737,0,6,66
49,7,2,2,2,A,?,3,1,2641,0,7,67
49,7,3,2,2,O,?,3,0,4489,0,7,68
49,7,4,2,2,F,H,3,0,0,2,7,69
49,8,2,1,2,L,?,1,1,2736,1,8,70
49,8,3,1,2,E,?,1,1,2833,0,8,71
49,8,4,1,2,G,?,1,1,2672,0,8,72
49,9,2,2,2,D,?,2,1,2385,0,9,73
49,9,3,2,2,K,N,2,0,0,2,9,74
49,9,4,2,2,M,?,2,1,2433,0,9,75
49,10,2,1,2,K,?,2,1,2201,0,10,76
49,10,3,1,2,E,?,2,1,2978,1,10,77
49,10,4,1,2,C,?,2,1,2353,0,10,78
49,11,2,2,2,L,O,1,0,0,2,11,79
49,11,3,2,2,G,?,1,1,2369,0,11,80
49,11,4,2,2,F,?,1,1,2441,0,11,81
49,12,2,1,2,P,?,2,1,2769,0,12,82
49,12,3,1,2,I,?,2,1,3161,1,12,83
49,12,4,1,2,D,?,2,1,2697,0,12,84
49,13,2,2,2,M,L,1,0,0,2,13,85
49,13,3,2,2,N,?,1,1,2257,0,13,86
49,13,4,2,2,C,?,1,1,2273,0,13,87
49,14,2,1,2,N,?,3,1,2153,0,14,88
49,14,3,1,2,E,?,3,1,2361,0,14,89
49,14,4,1,2,B,?,3,1,2433,1,14,90
49,15,2,1,2,D,?,3,1,2281,0,15,91
49,15,3,1,2,A,?,3,1,2489,0,15,92
49,15,4,1,2,F,?,3,1,3201,1,15,93
49,16,2,2,2,L,N,1,0,0,2,16,94
49,16,3,2,2,K,?,1,1,2121,0,16,95
49,16,4,2,2,C,?,1,1,2441,0,16,96
50,2,2,2,1,D,?,2,1,2287,0,1,1
50,2,3,2,1,M,P,2,1,3328,2,1,2
50,2,4,2,1,J,?,2,1,2376,0,1,3
50,3,2,1,1,D,?,1,1,2768,1,2,4
50,3,3,1,1,J,?,1,1,2384,0,2,5
50,3,4,1,1,O,?,1,1,2264,0,2,6
50,4,2,1,1,E,?,1,1,4120,1,3,7
50,4,3,1,1,M,?,1,1,2984,0,3,8
50,4,4,1,1,P,?,1,1,2456,0,3,9
50,5,2,2,1,C,?,3,1,2328,0,4,10
50,5,3,2,1,H,?,3,1,2192,0,4,11
50,5,4,2,1,K,N,3,0,2496,2,4,12
50,6,2,1,1,H,?,2,1,1968,0,5,13
50,6,3,1,1,K,?,2,1,2536,1,5,14
50,6,4,1,1,P,?,2,1,2208,0,5,15
50,7,2,2,1,N,?,3,1,2184,0,6,16
50,7,3,2,1,P,?,3,1,2624,0,6,17
50,7,4,2,1,F,B,3,0,2152,2,6,18
50,8,2,1,1,M,?,3,1,3680,0,7,19
50,8,3,1,1,A,?,3,1,2688,0,7,20
50,8,4,1,1,J,?,3,1,2608,1,7,21
50,9,2,2,1,M,?,2,1,2440,0,8,22
50,9,3,2,1,I,O,2,0,2616,2,8,23
50,9,4,2,1,G,?,2,1,2528,0,8,24
50,10,2,2,1,C,?,3,1,2280,0,9,25
50,10,3,2,1,P,?,3,1,2096,0,9,26
50,10,4,2,1,J,D,3,0,2448,2,9,27
50,11,2,1,1,J,?,2,1,2255,0,10,28
50,11,3,1,1,M,?,2,1,2375,1,10,29
50,11,4,1,1,H,?,2,1,2423,0,10,30
50,12,2,2,1,E,J,1,0,2359,2,11,31
50,12,3,2,1,L,?,1,1,2391,0,11,32
50,12,4,2,1,M,?,1,1,2351,0,11,33
50,13,2,1,1,L,?,3,1,2223,0,12,34
50,13,3,1,1,D,?,3,1,2583,0,12,35
50,13,4,1,1,F,?,3,1,2824,1,12,36
50,14,2,2,1,D,E,1,0,2791,2,13,37
50,14,3,2,1,F,?,1,1,2367,0,13,38
50,14,4,2,1,J,?,1,1,2239,0,13,39
50,15,2,2,1,A,?,2,1,2248,0,14,40
50,15,3,2,1,K,F,2,0,2568,2,14,41
50,15,4,2,1,H,?,2,1,2544,0,14,42
50,16,2,1,1,C,?,3,1,2233,0,15,43
50,16,3,1,1,F,?,3,1,2312,0,15,44
50,16,4,1,1,K,?,3,1,2088,1,15,45
50,17,2,1,1,L,?,2,1,4072,0,16,46
50,17,3,1,1,I,?,2,1,3200,1,16,47
50,17,4,1,1,G,?,2,1,2384,0,16,48
50,1,2,2,2,O,?,2,1,2828,0,1,49
50,1,3,2,2,I,B,2,0,0,2,1,50
50,1,4,2,2,P,?,2,1,2492,0,1,51
50,2,2,1,2,M,?,1,1,3196,1,2,52
50,2,3,1,2,E,?,1,1,2116,0,2,53
50,2,4,1,2,N,?,1,1,2580,0,2,54
50,3,2,1,2,A,?,2,1,2356,0,3,55
50,3,3,1,2,K,?,2,1,2636,1,3,56
50,3,4,1,2,D,?,2,1,2532,0,3,57
50,4,2,2,2,L,?,3,1,2555,0,4,58
50,4,3,2,2,N,?,3,1,2427,0,4,59
50,4,4,2,2,B,H,3,0,0,2,4,60
50,5,2,2,2,P,?,2,1,2915,0,5,61
50,5,3,2,2,E,D,2,0,0,2,5,62
50,5,4,2,2,K,?,2,1,2211,0,5,63
50,6,2,1,2,L,?,1,1,3635,1,6,64
50,6,3,1,2,A,?,1,1,2683,0,6,65
50,6,4,1,2,K,?,1,1,2427,0,6,66
50,7,2,2,2,A,?,3,1,2715,0,7,67
50,7,3,2,2,O,?,3,1,2867,0,7,68
50,7,4,2,2,F,H,3,0,0,2,7,69
50,8,2,1,2,L,?,1,1,3436,1,8,70
50,8,3,1,2,E,?,1,1,2684,0,8,71
50,8,4,1,2,G,?,1,1,2300,0,8,72
50,9,2,2,2,D,?,2,1,2324,0,9,73
50,9,3,2,2,K,N,2,0,0,2,9,74
50,9,4,2,2,M,?,2,1,2220,0,9,75
50,10,2,1,2,K,?,2,1,2276,0,10,76
50,10,3,1,2,E,?,2,1,2804,1,10,77
50,10,4,1,2,C,?,2,1,2444,0,10,78
50,11,2,2,2,L,O,1,0,0,2,11,79
50,11,3,2,2,G,?,1,1,2156,0,11,80
50,11,4,2,2,F,?,1,1,3020,0,11,81
50,12,2,1,2,P,?,2,1,2308,0,12,82
50,12,3,1,2,I,?,2,1,3252,1,12,83
50,12,4,1,2,D,?,2,1,2644,0,12,84
50,13,2,2,2,M,L,1,0,0,2,13,85
50,13,3,2,2,N,?,1,1,2460,0,13,86
50,13,4,2,2,C,?,1,1,2196,0,13,87
50,14,2,1,2,N,?,3,1,2604,0,14,88
50,14,3,1,2,E,?,3,1,2276,0,14,89
50,14,4,1,2,B,?,3,1,2492,1,14,90
50,15,2,1,2,D,?,3,1,2068,0,15,91
50,15,3,1,2,A,?,3,1,2844,0,15,92
50,15,4,1,2,F,?,3,1,3100,1,15,93
50,16,2,2,2,L,N,1,0,0,2,16,94
50,16,3,2,2,K,?,1,1,2212,0,16,95
50,16,4,2,2,C,?,1,1,2964,0,16,96
51,2,2,2,1,D,?,2,1,3042,0,1,1
51,2,3,2,1,M,P,2,1,3658,2,1,2
51,2,4,2,1,J,?,2,1,2602,0,1,3
51,3,2,1,1,D,?,1,1,3690,1,2,4
51,3,3,1,1,J,?,1,1,2978,0,2,5
51,3,4,1,1,O,?,1,1,2535,0,2,6
51,4,2,1,1,E,?,1,1,3975,1,3,7
51,4,3,1,1,M,?,1,1,3167,0,3,8
51,4,4,1,1,P,?,1,1,2863,0,3,9
51,5,2,2,1,C,?,3,1,3583,0,4,10
51,5,3,2,1,H,?,3,1,2367,0,4,11
51,5,4,2,1,K,N,3,0,3095,2,4,12
51,6,2,1,1,H,?,2,1,2543,0,5,13
51,6,3,1,1,K,?,2,0,0,1,5,14
51,6,4,1,1,P,?,2,0,319,0,5,15
51,7,2,2,1,N,?,3,1,2431,0,6,16
51,7,3,2,1,P,?,3,1,2799,0,6,17
51,7,4,2,1,F,B,3,0,2815,2,6,18
51,8,2,1,1,M,?,3,1,2759,0,7,19
51,8,3,1,1,A,?,3,1,2647,0,7,20
51,8,4,1,1,J,?,3,1,2279,1,7,21
51,9,2,2,1,M,?,2,1,2607,0,8,22
51,9,3,2,1,I,O,2,0,2839,2,8,23
51,9,4,2,1,G,?,2,1,2191,0,8,24
51,10,2,2,1,C,?,3,1,2167,0,9,25
51,10,3,2,1,P,?,3,1,2095,0,9,26
51,10,4,2,1,J,D,3,0,2239,2,9,27
51,11,2,1,1,J,?,2,1,2247,0,10,28
51,11,3,1,1,M,?,2,1,2031,1,10,29
51,11,4,1,1,H,?,2,1,2047,0,10,30
51,12,2,2,1,E,J,1,1,3303,2,11,31
51,12,3,2,1,L,?,1,1,2415,0,11,32
51,12,4,2,1,M,?,1,1,2391,0,11,33
51,13,2,1,1,L,?,3,1,2479,0,12,34
51,13,3,1,1,D,?,3,1,2967,0,12,35
51,13,4,1,1,F,?,3,1,2303,1,12,36
51,14,2,2,1,D,E,1,0,3271,2,13,37
51,14,3,2,1,F,?,1,1,1991,0,13,38
51,14,4,2,1,J,?,1,1,2798,0,13,39
51,15,2,2,1,A,?,2,1,3070,0,14,40
51,15,3,2,1,K,F,2,0,2742,2,14,41
51,15,4,2,1,H,?,2,1,2518,0,14,42
51,16,2,1,1,C,?,3,1,2230,0,15,43
51,16,3,1,1,F,?,3,1,2435,0,15,44
51,16,4,1,1,K,?,3,1,2387,1,15,45
51,17,2,1,1,L,?,2,1,2339,0,16,46
51,17,3,1,1,I,?,2,1,3315,1,16,47
51,17,4,1,1,G,?,2,1,2579,0,16,48
51,1,2,2,2,O,?,2,1,3198,0,1,49
51,1,3,2,2,I,B,2,0,0,2,1,50
51,1,4,2,2,P,?,2,1,3606,0,1,51
51,2,2,1,2,M,?,1,1,3542,1,2,52
51,2,3,1,2,E,?,1,1,2510,0,2,53
51,2,4,1,2,N,?,1,1,4638,0,2,54
51,3,2,1,2,A,?,2,1,3046,0,3,55
51,3,3,1,2,K,?,2,1,3518,1,3,56
51,3,4,1,2,D,?,2,1,3006,0,3,57
51,4,2,2,2,L,?,3,1,2709,0,4,58
51,4,3,2,2,N,?,3,1,2662,0,4,59
51,4,4,2,2,B,H,3,0,0,2,4,60
51,5,2,2,2,P,?,2,1,3389,0,5,61
51,5,3,2,2,E,D,2,0,0,2,5,62
51,5,4,2,2,K,?,2,1,2742,0,5,63
51,6,2,1,2,L,?,1,1,2597,1,6,64
51,6,3,1,2,A,?,1,1,3126,0,6,65
51,6,4,1,2,K,?,1,1,2478,0,6,66
51,7,2,2,2,A,?,3,1,2414,0,7,67
51,7,3,2,2,O,?,3,1,3438,0,7,68
51,7,4,2,2,F,H,3,0,0,2,7,69
51,8,2,1,2,L,?,1,1,3174,1,8,70
